"hsa-miR-361-3p","MITF",-0.6300440749129614
"hsa-miR-361-3p","CNST",-0.6459812718095219
"hsa-miR-361-3p","MPDZ",-0.6125725991438901
"hsa-miR-361-3p","EEF2K",-0.6422831915684449
"hsa-miR-361-3p","ARHGAP20",-0.6029149955605573
"hsa-miR-361-3p","IGSF9B",-0.606861456037632
"hsa-miR-361-3p","WFS1",-0.65450870920968
"hsa-miR-361-3p","KCNK3",-0.6058216297249666
"hsa-miR-99b-5p","Empty 0",
"hsa-miR-192-5p","Empty 0",
"hsa-miR-205-5p","Empty 0",
"hsa-miR-15b-3p","ZBTB4",-0.6027353493764307
"hsa-miR-589-5p","Empty 0",
"hsa-miR-141-3p","GYPC",-0.6319482508030374
"hsa-miR-141-3p","FYN",-0.6234957628223323
"hsa-miR-141-3p","C10orf72",-0.6218135495907214
"hsa-miR-141-3p","FGFR1",-0.6000292883908845
"hsa-miR-141-3p","ZEB2",-0.6105935290508991
"hsa-miR-191-5p","FAIM2",-0.6300137093869017
"hsa-miR-191-5p","PDZRN3",-0.6267214613846535
"hsa-miR-191-5p","FAM168B",-0.6148571244547574
"hsa-miR-191-5p","GYPC",-0.64630762813861
"hsa-miR-191-5p","TSPAN18",-0.6410236392341303
"hsa-miR-191-5p","CELF2",-0.6543919151448951
"hsa-miR-191-5p","PTGFR",-0.6130133367960114
"hsa-miR-191-5p","TECPR2",-0.6002929443639233
"hsa-miR-191-5p","ARHGEF37",-0.6273764081388605
"hsa-miR-191-5p","ACOX2",-0.6227296484111197
"hsa-miR-191-5p","JAM3",-0.6171428880805547
"hsa-miR-191-5p","PRDM11",-0.6118633038871802
"hsa-miR-191-5p","NOVA1",-0.6021011709649112
"hsa-miR-191-5p","KIRREL",-0.6151237148354314
"hsa-miR-191-5p","PPAPDC3",-0.6536396071667896
"hsa-miR-191-5p","DMGDH",-0.6190202616374093
"hsa-miR-191-5p","ABL1",-0.6154252374478698
"hsa-miR-191-5p","PJA2",-0.627601938006622
"hsa-miR-191-5p","DNAJC18",-0.6124470453897196
"hsa-miR-191-5p","F8",-0.6195245517035878
"hsa-miR-191-5p","NFIX",-0.6736328952279129
"hsa-miR-191-5p","FXYD6",-0.6154877365880014
"hsa-miR-191-5p","ANK2",-0.6263124929069215
"hsa-miR-191-5p","GRIK3",-0.6433706058190535
"hsa-miR-191-5p","SPARCL1",-0.6370162862066494
"hsa-miR-191-5p","AQP1",-0.6297058814038873
"hsa-miR-191-5p","RABGAP1",-0.6486104516173539
"hsa-miR-191-5p","CD99L2",-0.6699891867670497
"hsa-miR-191-5p","ARHGAP24",-0.6379060434742786
"hsa-miR-191-5p","TCEAL2",-0.6106973926214546
"hsa-miR-191-5p","BIN1",-0.652835760721072
"hsa-miR-191-5p","GNG7",-0.637426100309303
"hsa-miR-191-5p","ACAT1",-0.6036340001027513
"hsa-miR-191-5p","HSPA12A",-0.6695325323459116
"hsa-miR-191-5p","TNFSF12",-0.6425206864371404
"hsa-miR-191-5p","SETBP1",-0.6259540434340553
"hsa-miR-191-5p","ITIH5",-0.6305187688577251
"hsa-miR-191-5p","TACC2",-0.6170036275619365
"hsa-miR-191-5p","GPRASP1",-0.600668292607274
"hsa-miR-191-5p","THRA",-0.6556719860523287
"hsa-miR-191-5p","CRTC3",-0.6083397294057304
"hsa-miR-191-5p","RSPO3",-0.6065105048885674
"hsa-miR-191-5p","SETD7",-0.6165484503658107
"hsa-miR-191-5p","HAND2",-0.6038343143789032
"hsa-miR-191-5p","TSHZ3",-0.6681419090345937
"hsa-miR-191-5p","C20orf132",-0.6419986685347684
"hsa-miR-191-5p","ADCY9",-0.6588613841297339
"hsa-miR-191-5p","FBXL7",-0.6396783992512685
"hsa-miR-191-5p","EPHA3",-0.6222200122641343
"hsa-miR-191-5p","FAM149A",-0.6102480853085572
"hsa-miR-191-5p","KITLG",-0.6578769860714017
"hsa-miR-191-5p","CCDC80",-0.617394177946092
"hsa-miR-191-5p","PEG3",-0.6367926836329308
"hsa-miR-191-5p","LRRK2",-0.6640353066990201
"hsa-miR-191-5p","APBB1",-0.6566194361547545
"hsa-miR-191-5p","CMTM5",-0.6098027550833014
"hsa-miR-191-5p","PPP2R5A",-0.6164531247301548
"hsa-miR-191-5p","PLCL1",-0.6038781562781332
"hsa-miR-191-5p","ZNF154",-0.6396290991558891
"hsa-miR-191-5p","ADCY5",-0.6109154818480084
"hsa-miR-191-5p","ABCD2",-0.6150732822590729
"hsa-miR-191-5p","MID2",-0.6495440879615686
"hsa-miR-191-5p","SPEG",-0.6095990139248779
"hsa-miR-191-5p","HLF",-0.6110633236468859
"hsa-miR-191-5p","SCN2B",-0.6110140897933132
"hsa-miR-191-5p","TMOD1",-0.6229600707777617
"hsa-miR-191-5p","HPSE2",-0.6047806545093287
"hsa-miR-191-5p","REEP2",-0.6091047644980074
"hsa-miR-191-5p","TUB",-0.6126320935592531
"hsa-miR-191-5p","NFIA",-0.6351343389370019
"hsa-miR-191-5p","FNBP1",-0.6057276614385834
"hsa-miR-191-5p","PTRF",-0.6241929001192636
"hsa-miR-191-5p","PABPC5",-0.6356602273992386
